"datetime","mrt_station","mrt_flow","hour","day","next_dist","bus_cnt","bike_cnt","bike_flow","school_cnt","air_pressure","air_temperature","relative_humidity","precipitation","sunshine_duration","aqi","status","so2","co","o3","o3_8hr","pm10","pm2","no2","nox","no","windspeed","winddirec","co_8hr","pm2.1","pm10_avg","so2_avg"
"2023-11-13 22:00:00","古亭",2092,22,"Weekday",821.482825496233,72,29,208,4,1022.9,18.5,73,0,0,47,"良好",0.6,0.21,39.8,36.6,21,12,6.2,6.4,0.2,"2.9","58",0.2,14.4,26,0
"2023-11-13 22:00:00","士林",1602,22,"Weekday",966.537893615898,101,13,45,3,1022.9,18.5,73,0,0,38,"良好",0.6,0.22,40.6,39.8,12,10,6.3,6.7,0.4,"3","150",0.2,11.6,17,0
"2023-11-13 22:00:00","大橋頭",779,22,"Weekday",667.064144532519,68,23,83,8,1022.9,18.5,73,0,0,58,"普通",0.9,0.85,14.2,12.4,35,15,31.1,49.6,18.4,"-","-",0.8,18.3,35,0
"2023-11-13 22:00:00","松山",1874,22,"Weekday",742.114262614521,70,28,121,2,1022.9,18.5,73,0,0,51,"普通",1.9,0.32,23.6,24.8,NA,13,21,23.4,2.4,"1.5","68",0.3,15.6,NA,1
"2023-11-13 23:00:00","中山",1059,23,"Weekday",567.656880873855,54,23,115,4,1022.2,18.3,80,0.1,0,36,"良好",0.4,0.35,29,23.1,20,6,16,18.1,2.1,"2.6","106",0.4,11,28,0
"2023-11-13 23:00:00","北投",412,23,"Weekday",687.457889956981,31,11,23,4,1022.2,18.3,80,0.1,0,43,"良好",0.8,0.19,44.5,46.7,15,2,1.1,1.7,0.6,"5.7","170",0.2,4.1,8,0
"2023-11-13 23:00:00","北門",259,23,"Weekday",512.321365522758,71,13,64,2,1022.2,18.3,80,0.1,0,40,"良好",0.4,0.31,32.2,26.8,21,10,14.3,16,1.7,"2.6","104",0.3,12.2,27,0
"2023-11-13 23:00:00","古亭",627,23,"Weekday",821.482825496233,72,29,78,4,1022.2,18.3,80,0.1,0,46,"良好",0.5,0.21,39,37.6,17,12,4.8,5,0.1,"2.3","77",0.2,14.1,24,0
"2023-11-13 23:00:00","士林",504,23,"Weekday",966.537893615898,101,13,22,3,1022.2,18.3,80,0.1,0,37,"良好",1.5,0.21,38.9,40.3,16,10,6.3,6.8,0.4,"2.3","143",0.2,11.1,17,0
"2023-11-13 23:00:00","大橋頭",313,23,"Weekday",667.064144532519,68,23,49,8,1022.2,18.3,80,0.1,0,55,"普通",0.7,0.54,19.9,12.8,26,14,23.3,32.5,9.1,"-","-",0.8,17.3,32,0
"2023-11-13 23:00:00","松山",836,23,"Weekday",742.114262614521,70,28,74,2,1022.2,18.3,80,0.1,0,45,"良好",1.8,0.24,31.7,25.5,NA,10,12.1,13.9,1.8,"1.3","61",0.3,14,NA,1
"2023-11-14 05:00:00","中山",0,5,"Weekday",567.656880873855,54,23,62,4,1019.6,19.3,75,0,0,30,"良好",0.9,0.2,34.5,32.2,11,4,5.9,6.7,0.8,"2.1","112",0.2,5.5,15,0
"2023-11-14 05:00:00","北投",0,5,"Weekday",687.457889956981,31,11,15,4,1019.6,19.3,75,0,0,40,"良好",1.1,0.18,41.5,43,7,3,0.9,1.4,0.5,"4.8","160",0.1,3.7,8,0
"2023-11-14 05:00:00","北門",0,5,"Weekday",512.321365522758,71,13,27,2,1019.6,19.3,75,0,0,32,"良好",0.4,0.18,36.6,35.1,12,6,5.2,5.8,0.6,"2.3","95",0.2,7.3,18,0
"2023-11-14 05:00:00","古亭",0,5,"Weekday",821.482825496233,72,29,33,4,1019.6,19.3,75,0,0,35,"良好",0.9,0.15,39.1,38.5,11,2,1.2,1.8,0.6,"2.8","64",0.1,7.5,14,0
"2023-11-14 05:00:00","士林",8,5,"Weekday",966.537893615898,101,13,12,3,1019.6,19.3,75,0,0,35,"良好",2.1,0.15,38.7,38.9,14,7,4.3,5.1,0.7,"2.1","159",0.1,8,14,1
"2023-11-14 05:00:00","大橋頭",2,5,"Weekday",667.064144532519,68,23,28,8,1019.6,19.3,75,0,0,38,"良好",0.9,0.22,31.2,23.8,14,6,8.1,9.2,1.1,"-","-",0.6,11.6,31,0
"2023-11-14 05:00:00","松山",0,5,"Weekday",742.114262614521,70,28,48,2,1019.6,19.3,75,0,0,31,"良好",0.9,0.15,32.5,33.5,NA,9,5.5,6.2,0.7,"1","62",0.1,9.4,NA,1
"2023-11-14 06:00:00","中山",494,6,"Weekday",567.656880873855,54,23,125,4,1020,19.1,77,0,0,30,"良好",1,0.25,27.6,32.4,9,7,10.1,11.4,1.2,"1.2","95",0.2,5.6,14,0
"2023-11-14 06:00:00","北投",958,6,"Weekday",687.457889956981,31,11,54,4,1020,19.1,77,0,0,39,"良好",0.9,0.17,39.8,42.4,5,5,0.9,1.5,0.5,"3.1","170",0.1,3.7,7,0
"2023-11-14 06:00:00","北門",467,6,"Weekday",512.321365522758,71,13,63,2,1020,19.1,77,0,0,33,"良好",0.5,0.19,34.9,36.2,13,5,6,6.6,0.5,"1.4","129",0.2,7.3,17,0
"2023-11-14 06:00:00","古亭",738,6,"Weekday",821.482825496233,72,29,121,4,1020,19.1,77,0,0,35,"良好",0.9,0.16,37.1,38.1,14,5,1.7,2.2,0.5,"2.9","66",0.1,6.9,14,0
"2023-11-14 06:00:00","士林",955,6,"Weekday",966.537893615898,101,13,48,3,1020,19.1,77,0,0,35,"良好",3,0.16,37,38.4,11,8,5.2,5.9,0.6,"2.6","148",0.1,8.2,13,1
"2023-11-14 06:00:00","大橋頭",502,6,"Weekday",667.064144532519,68,23,74,8,1020,19.1,77,0,0,37,"良好",0.9,0.26,26.3,25.3,14,10,11.5,13.7,2.1,"-","-",0.5,11.3,26,0
"2023-11-14 06:00:00","松山",690,6,"Weekday",742.114262614521,70,28,120,2,1020,19.1,77,0,0,31,"良好",0.9,0.18,27.4,33.9,NA,7,6.7,7.7,0.9,"0.5","47",0.1,9.1,NA,1
"2023-11-14 07:00:00","中山",2251,7,"Weekday",567.656880873855,54,23,248,4,1020.7,19.5,76,0,0,32,"良好",1,0.35,19.4,31.2,13,6,19.8,24,4.1,"1.9","109",0.2,5.7,13,0
"2023-11-14 07:00:00","北投",3951,7,"Weekday",687.457889956981,31,11,148,4,1020.7,19.5,76,0,0,38,"良好",0.8,0.17,39.9,41.8,3,3,0.8,1.3,0.5,"3.5","160",0.1,3.3,6,0
"2023-11-14 07:00:00","北門",2067,7,"Weekday",512.321365522758,71,13,132,2,1020.7,19.5,76,0,0,32,"良好",0.4,0.24,27,35.6,15,5,13.1,14,0.9,"2","82",0.2,6.4,15,0
"2023-11-14 07:00:00","古亭",3501,7,"Weekday",821.482825496233,72,29,418,4,1020.7,19.5,76,0,0,34,"良好",0.9,0.17,34.3,37.6,13,3,4.1,5,0.9,"2.2","67",0.1,5.9,14,0
"2023-11-14 07:00:00","士林",4481,7,"Weekday",966.537893615898,101,13,166,3,1020.7,19.5,76,0,0,34,"良好",1.6,0.18,35.5,38,16,7,6,6.8,0.7,"1.2","141",0.1,8,13,1
"2023-11-14 07:00:00","大橋頭",2291,7,"Weekday",667.064144532519,68,23,197,8,1020.7,19.5,76,0,0,36,"良好",0.9,0.39,17.3,25,28,14,21.2,29.1,7.9,"-","-",0.5,11.2,22,0
"2023-11-14 07:00:00","松山",3277,7,"Weekday",742.114262614521,70,28,286,2,1020.7,19.5,76,0,0,30,"良好",1.1,0.22,21.6,32.7,NA,8,13.8,15.6,1.8,"0.8","53",0.1,9,NA,1
"2023-11-14 08:00:00","中山",6401,8,"Weekday",567.656880873855,54,23,411,4,1021.1,19.5,77,0,0,45,"良好",1,0.56,13.6,29.2,21,8,27.5,37,9.4,"1.6","121",0.2,6.2,14,0
"2023-11-14 08:00:00","中山",449,8,"Weekday",567.656880873855,54,23,411,4,1021.1,19.5,77,0,0,45,"良好",1,0.56,13.6,29.2,21,8,27.5,37,9.4,"1.6","121",0.2,6.2,14,0
"2023-11-14 08:00:00","北投",147,8,"Weekday",687.457889956981,31,11,94,4,1021.1,19.5,77,0,0,38,"良好",0.7,0.17,40.8,41.3,2,1,0.9,1.5,0.6,"4.4","180",0.1,3,5,0
"2023-11-14 08:00:00","北投",3944,8,"Weekday",687.457889956981,31,11,94,4,1021.1,19.5,77,0,0,38,"良好",0.7,0.17,40.8,41.3,2,1,0.9,1.5,0.6,"4.4","180",0.1,3,5,0
"2023-11-14 08:00:00","北門",108,8,"Weekday",512.321365522758,71,13,209,2,1021.1,19.5,77,0,0,37,"良好",0.3,0.34,20.4,33.8,18,6,22.5,25.1,2.6,"1.7","79",0.2,6.2,15,0
"2023-11-14 08:00:00","北門",4024,8,"Weekday",512.321365522758,71,13,209,2,1021.1,19.5,77,0,0,37,"良好",0.3,0.34,20.4,33.8,18,6,22.5,25.1,2.6,"1.7","79",0.2,6.2,15,0
"2023-11-14 08:00:00","古亭",255,8,"Weekday",821.482825496233,72,29,534,4,1021.1,19.5,77,0,0,32,"良好",0.9,0.28,24.7,35.9,11,7,12.5,14.5,1.9,"1.7","74",0.1,5.7,13,0
"2023-11-14 08:00:00","古亭",7393,8,"Weekday",821.482825496233,72,29,534,4,1021.1,19.5,77,0,0,32,"良好",0.9,0.28,24.7,35.9,11,7,12.5,14.5,1.9,"1.7","74",0.1,5.7,13,0
"2023-11-14 08:00:00","士林",4669,8,"Weekday",966.537893615898,101,13,144,3,1021.1,19.5,77,0,0,34,"良好",1,0.22,34.4,37.4,17,9,7.7,8.5,0.7,"3","143",0.1,8.1,14,1
"2023-11-14 08:00:00","士林",194,8,"Weekday",966.537893615898,101,13,144,3,1021.1,19.5,77,0,0,34,"良好",1,0.22,34.4,37.4,17,9,7.7,8.5,0.7,"3","143",0.1,8.1,14,1
"2023-11-14 08:00:00","大橋頭",102,8,"Weekday",667.064144532519,68,23,268,8,1021.1,19.5,77,0,0,52,"普通",1.4,0.99,8.5,23.3,29,12,33.4,70.4,37,"-","-",0.5,11.2,24,0
"2023-11-14 08:00:00","大橋頭",3196,8,"Weekday",667.064144532519,68,23,268,8,1021.1,19.5,77,0,0,52,"普通",1.4,0.99,8.5,23.3,29,12,33.4,70.4,37,"-","-",0.5,11.2,24,0
"2023-11-14 08:00:00","松山",7346,8,"Weekday",742.114262614521,70,28,364,2,1021.1,19.5,77,0,0,40,"良好",1.1,0.36,12.9,29.9,NA,7,24.6,30.7,6,"1","65",0.1,8.1,NA,1
"2023-11-14 08:00:00","松山",212,8,"Weekday",742.114262614521,70,28,364,2,1021.1,19.5,77,0,0,40,"良好",1.1,0.36,12.9,29.9,NA,7,24.6,30.7,6,"1","65",0.1,8.1,NA,1
"2023-11-14 09:00:00","中山",4013,9,"Weekday",567.656880873855,54,23,288,4,1021.3,19.7,76,0,0,47,"良好",1.1,0.62,13.5,26.7,14,6,28.7,42.4,13.7,"2.3","116",0.3,6.3,14,0
"2023-11-14 09:00:00","中山",29,9,"Weekday",567.656880873855,54,23,288,4,1021.3,19.7,76,0,0,47,"良好",1.1,0.62,13.5,26.7,14,6,28.7,42.4,13.7,"2.3","116",0.3,6.3,14,0
"2023-11-14 09:00:00","北投",2353,9,"Weekday",687.457889956981,31,11,43,4,1021.3,19.7,76,0,0,37,"良好",0.6,0.17,41.1,41,1,2,0.9,1.6,0.6,"4.2","160",0.1,2.9,4,0
"2023-11-14 09:00:00","北投",10,9,"Weekday",687.457889956981,31,11,43,4,1021.3,19.7,76,0,0,37,"良好",0.6,0.17,41.1,41,1,2,0.9,1.6,0.6,"4.2","160",0.1,2.9,4,0
"2023-11-14 09:00:00","北門",1773,9,"Weekday",512.321365522758,71,13,150,2,1021.3,19.7,76,0,0,45,"良好",0.6,0.41,18,31.7,21,7,27,31.8,4.8,"3","96",0.2,6.2,16,0
"2023-11-14 09:00:00","北門",3,9,"Weekday",512.321365522758,71,13,150,2,1021.3,19.7,76,0,0,45,"良好",0.6,0.41,18,31.7,21,7,27,31.8,4.8,"3","96",0.2,6.2,16,0
"2023-11-14 09:00:00","古亭",4,9,"Weekday",821.482825496233,72,29,403,4,1021.3,19.7,76,0,0,31,"良好",0.9,0.29,26.2,34.4,15,9,10.9,13.3,2.4,"2.1","56",0.1,6.4,13,0
"2023-11-14 09:00:00","古亭",4583,9,"Weekday",821.482825496233,72,29,403,4,1021.3,19.7,76,0,0,31,"良好",0.9,0.29,26.2,34.4,15,9,10.9,13.3,2.4,"2.1","56",0.1,6.4,13,0
"2023-11-14 09:00:00","士林",3464,9,"Weekday",966.537893615898,101,13,77,3,1021.3,19.7,76,0,0,33,"良好",0.7,0.23,34.8,36.8,7,10,8.4,9.5,1,"2.4","151",0.1,8.3,12,1
"2023-11-14 09:00:00","士林",3,9,"Weekday",966.537893615898,101,13,77,3,1021.3,19.7,76,0,0,33,"良好",0.7,0.23,34.8,36.8,7,10,8.4,9.5,1,"2.4","151",0.1,8.3,12,1
"2023-11-14 09:00:00","大橋頭",1594,9,"Weekday",667.064144532519,68,23,157,8,1021.3,19.7,76,0,0,52,"普通",1.6,1.08,8.2,21.3,29,18,33.6,77.1,43.5,"-","-",0.6,12.7,25,0
"2023-11-14 09:00:00","大橋頭",0,9,"Weekday",667.064144532519,68,23,157,8,1021.3,19.7,76,0,0,52,"普通",1.6,1.08,8.2,21.3,29,18,33.6,77.1,43.5,"-","-",0.6,12.7,25,0
"2023-11-14 09:00:00","松山",3775,9,"Weekday",742.114262614521,70,28,195,2,1021.3,19.7,76,0,0,43,"良好",1.5,0.41,12.8,26.8,NA,8,26.5,34.8,8.3,"1.6","45",0.2,7.8,NA,1
"2023-11-14 09:00:00","松山",1,9,"Weekday",742.114262614521,70,28,195,2,1021.3,19.7,76,0,0,43,"良好",1.5,0.41,12.8,26.8,NA,8,26.5,34.8,8.3,"1.6","45",0.2,7.8,NA,1
"2023-11-14 10:00:00","中山",3412,10,"Weekday",567.656880873855,54,23,242,4,1021.5,19.7,79,0,0,43,"良好",1.4,0.46,16.3,24.4,17,6,26.9,37.8,10.9,"2.5","122",0.3,6,15,0
"2023-11-14 10:00:00","北投",1665,10,"Weekday",687.457889956981,31,11,50,4,1021.5,19.7,79,0,0,37,"良好",0.6,0.17,41.3,40.9,4,2,0.8,1.5,0.6,"4.6","160",0.1,2.5,4,0
"2023-11-14 10:00:00","北門",1257,10,"Weekday",512.321365522758,71,13,134,2,1021.5,19.7,79,0,0,37,"良好",0.7,0.32,23.2,29.7,17,14,22.1,26.7,4.6,"3.5","89",0.2,7.3,16,0
"2023-11-14 10:00:00","古亭",2783,10,"Weekday",821.482825496233,72,29,304,4,1021.5,19.7,79,0,0,33,"良好",1.2,0.33,20,32.2,20,10,20.4,24.6,4.2,"2","61",0.2,6.9,14,0
"2023-11-14 10:00:00","士林",2408,10,"Weekday",966.537893615898,101,13,60,3,1021.5,19.7,79,0,0,33,"良好",0.6,0.21,34.7,36.4,8,10,8.5,9.7,1.1,"3","147",0.1,8.6,12,1
"2023-11-14 10:00:00","大橋頭",1062,10,"Weekday",667.064144532519,68,23,105,8,1021.5,19.7,79,0,0,48,"良好",1.4,0.6,13.8,20.2,27,16,29.2,53.4,24.2,"-","-",0.6,13.5,27,0
"2023-11-14 10:00:00","松山",1596,10,"Weekday",742.114262614521,70,28,106,2,1021.5,19.7,79,0,0,35,"良好",1.8,0.28,18.2,24.4,NA,9,21.5,27.5,6,"1.6","51",0.2,7.9,NA,1
"2023-11-14 11:00:00","中山",3793,11,"Weekday",567.656880873855,54,23,282,4,1021.1,19.4,84,0,0,37,"良好",1.2,0.36,20.7,22.4,17,8,22.1,30.2,8.1,"2.1","111",0.3,6.3,15,0
"2023-11-14 11:00:00","北投",1609,11,"Weekday",687.457889956981,31,11,53,4,1021.1,19.4,84,0,0,38,"良好",0.6,0.17,43,41.1,3,1,0.7,1.1,0.4,"5.4","160",0.1,2.2,4,0
"2023-11-14 11:00:00","北門",1141,11,"Weekday",512.321365522758,71,13,147,2,1021.1,19.4,84,0,0,27,"良好",1,0.28,28.5,28.4,15,11,16.6,19.9,3.3,"2.7","88",0.2,8.1,16,0
"2023-11-14 11:00:00","古亭",2632,11,"Weekday",821.482825496233,72,29,276,4,1021.1,19.4,84,0,0,28,"良好",1.5,0.26,25.6,30.7,15,9,16.5,20.3,3.7,"3.2","60",0.2,7.5,14,0
"2023-11-14 11:00:00","士林",2395,11,"Weekday",966.537893615898,101,13,84,3,1021.1,19.4,84,0,0,32,"良好",0.6,0.21,34.6,35.9,9,7,8.2,9.5,1.2,"1.2","143",0.1,8.5,11,1
"2023-11-14 11:00:00","大橋頭",961,11,"Weekday",667.064144532519,68,23,111,8,1021.1,19.4,84,0,0,52,"普通",1.2,0.77,12.1,18.4,23,14,33.8,65.9,32.1,"-","-",0.5,13.5,26,0
"2023-11-14 11:00:00","松山",1387,11,"Weekday",742.114262614521,70,28,121,2,1021.1,19.4,84,0,0,28,"良好",2.3,0.22,23.7,22.6,NA,4,17.2,21,3.8,"1.7","49",0.2,7.1,NA,1
"2023-11-14 12:00:00","中山",4338,12,"Weekday",567.656880873855,54,23,247,4,1019.9,19.1,86,0.1,0,35,"良好",1,0.35,21.2,20.8,9,5,21.1,29.9,8.8,"2.3","111",0.3,5.8,13,0
"2023-11-14 12:00:00","北投",1704,12,"Weekday",687.457889956981,31,11,41,4,1019.9,19.1,86,0.1,0,38,"良好",0.8,0.16,43.4,41.4,0,1,0.7,1.3,0.5,"3.8","170",0.1,2,3,0
"2023-11-14 12:00:00","北門",1283,12,"Weekday",512.321365522758,71,13,161,2,1019.9,19.1,86,0.1,0,28,"良好",0.8,0.27,27.8,27,10,9,17.3,20.9,3.5,"2.6","84",0.2,8.5,15,0
"2023-11-14 12:00:00","古亭",2925,12,"Weekday",821.482825496233,72,29,407,4,1019.9,19.1,86,0.1,0,27,"良好",1.7,0.25,27.9,29.4,14,6,14.7,17.5,2.8,"2.2","50",0.2,7.3,14,0
"2023-11-14 12:00:00","士林",2671,12,"Weekday",966.537893615898,101,13,91,3,1019.9,19.1,86,0.1,0,32,"良好",0.7,0.2,36.2,35.7,4,7,7.6,8.9,1.2,"2.2","148",0.1,8.1,9,1
"2023-11-14 12:00:00","大橋頭",1089,12,"Weekday",667.064144532519,68,23,89,8,1019.9,19.1,86,0.1,0,50,"良好",1.2,0.69,13.2,16.3,21,9,30.4,60.9,30.5,"-","-",0.6,13,25,0
"2023-11-14 12:00:00","松山",1614,12,"Weekday",742.114262614521,70,28,134,2,1019.9,19.1,86,0.1,0,28,"良好",1.8,0.23,23.9,21.6,NA,6,17.1,21.1,4,"2.4","46",0.2,7,NA,1
"2023-11-14 13:00:00","中山",4381,13,"Weekday",567.656880873855,54,23,281,4,1019,19.1,86,0.1,0,35,"良好",1.6,0.36,22.6,19.4,9,7,21,28.7,7.7,"2.3","116",0.4,6,12,0
"2023-11-14 13:00:00","北投",1653,13,"Weekday",687.457889956981,31,11,52,4,1019,19.1,86,0.1,0,38,"良好",0.6,0.17,42.8,41.5,0,3,0.7,1.4,0.7,"4.1","130",0.1,2.1,2,0
"2023-11-14 13:00:00","北門",1342,13,"Weekday",512.321365522758,71,13,151,2,1019,19.1,86,0.1,0,31,"良好",1.3,0.28,27.3,25.9,15,12,17.8,21.5,3.6,"2.9","80",0.2,9.5,14,0
"2023-11-14 13:00:00","古亭",3080,13,"Weekday",821.482825496233,72,29,359,4,1019,19.1,86,0.1,0,26,"良好",1.3,0.25,28.3,28,11,8,14.7,17.8,3.1,"2.5","55",0.2,7.3,14,0
"2023-11-14 13:00:00","士林",2666,13,"Weekday",966.537893615898,101,13,75,3,1019,19.1,86,0.1,0,32,"良好",0.7,0.19,37.5,35.6,2,5,6.3,7.6,1.3,"1.8","130",0.2,7.3,8,1
"2023-11-14 13:00:00","大橋頭",1113,13,"Weekday",667.064144532519,68,23,93,8,1019,19.1,86,0.1,0,43,"良好",1.3,0.57,16.7,14.5,16,10,26.3,48.5,22.2,"-","-",0.6,11.9,23,0
"2023-11-14 13:00:00","松山",1542,13,"Weekday",742.114262614521,70,28,135,2,1019,19.1,86,0.1,0,25,"良好",2,0.22,26.4,20.9,NA,8,15.9,19.8,3.8,"2.5","53",0.2,7,NA,1
"2023-11-14 14:00:00","中山",4647,14,"Weekday",567.656880873855,54,23,270,4,1018.3,19.5,84,0.1,0,32,"良好",2,0.33,23.7,18.9,14,6,19.8,26,6.1,"2.5","112",0.4,6.1,12,0
"2023-11-14 14:00:00","北投",1382,14,"Weekday",687.457889956981,31,11,29,4,1018.3,19.5,84,0.1,0,38,"良好",0.7,0.16,43.4,42,0,1,0.6,1.2,0.6,"4.1","130",0.1,1.9,2,0
"2023-11-14 14:00:00","北門",1282,14,"Weekday",512.321365522758,71,13,142,2,1018.3,19.5,84,0.1,0,30,"良好",1.7,0.28,27.6,25,16,8,18.4,22,3.6,"2.6","92",0.3,9,14,0
"2023-11-14 14:00:00","古亭",2659,14,"Weekday",821.482825496233,72,29,370,4,1018.3,19.5,84,0.1,0,25,"良好",0.9,0.24,29.5,27.1,NA,11,13.8,16.5,2.7,"2.3","48",0.2,7.7,13,0
"2023-11-14 14:00:00","士林",2543,14,"Weekday",966.537893615898,101,13,135,3,1018.3,19.5,84,0.1,0,32,"良好",0.7,0.18,37,35.6,3,6,7,8.3,1.3,"2.7","146",0.2,6.9,7,1
"2023-11-14 14:00:00","大橋頭",1008,14,"Weekday",667.064144532519,68,23,115,8,1018.3,19.5,84,0.1,0,45,"良好",2.1,0.66,15.8,13.2,24,12,27.8,49.9,22,"-","-",0.7,11.5,22,1
"2023-11-14 14:00:00","松山",1308,14,"Weekday",742.114262614521,70,28,147,2,1018.3,19.5,84,0.1,0,30,"良好",2,0.23,23.8,20.4,NA,12,18.6,22.7,4,"1.8","62",0.2,7.7,NA,1
"2023-11-14 15:00:00","中山",4621,15,"Weekday",567.656880873855,54,23,254,4,1018.3,19.9,80,0.1,0,33,"良好",1.9,0.34,22.7,19.3,19,7,20.7,26.6,5.9,"2","99",0.4,6.1,13,0
"2023-11-14 15:00:00","北投",1531,15,"Weekday",687.457889956981,31,11,53,4,1018.3,19.9,80,0.1,0,39,"良好",0.6,0.17,42.8,42.3,2,1,0.7,1.4,0.6,"4.6","140",0.1,1.7,1,0
"2023-11-14 15:00:00","北門",1299,15,"Weekday",512.321365522758,71,13,157,2,1018.3,19.9,80,0.1,0,32,"良好",1,0.28,25.5,24.8,19,9,19.7,24.2,4.5,"3.2","92",0.3,8.7,15,0
"2023-11-14 15:00:00","古亭",2855,15,"Weekday",821.482825496233,72,29,331,4,1018.3,19.9,80,0.1,0,24,"良好",NA,0.24,29,26.4,17,NA,13.9,17,3.1,"2.1","57",0.2,7.5,13,0
"2023-11-14 15:00:00","士林",2767,15,"Weekday",966.537893615898,101,13,90,3,1018.3,19.9,80,0.1,0,32,"良好",0.7,0.19,34.4,35.4,6,8,10,12.1,2,"4.2","144",0.2,7,6,1
"2023-11-14 15:00:00","大橋頭",1032,15,"Weekday",667.064144532519,68,23,118,8,1018.3,19.9,80,0.1,0,43,"良好",2,0.51,15.9,13,22,11,26,44.5,18.4,"-","-",0.7,11.1,21,1
"2023-11-14 15:00:00","松山",1552,15,"Weekday",742.114262614521,70,28,121,2,1018.3,19.9,80,0.1,0,30,"良好",1.3,0.23,24.1,20.7,NA,13,18.3,22.6,4.3,"2.4","60",0.2,9.1,NA,1
"2023-11-14 16:00:00","中山",5425,16,"Weekday",567.656880873855,54,23,186,4,1018.9,19.5,85,0.1,0,37,"良好",1.9,0.36,19.9,20.1,18,5,22.9,29.2,6.2,"1.9","114",0.3,6.2,14,0
"2023-11-14 16:00:00","北投",2363,16,"Weekday",687.457889956981,31,11,40,4,1018.9,19.5,85,0.1,0,39,"良好",0.7,0.17,42.8,42.6,4,1,0.9,1.4,0.5,"2.9","130",0.1,1.7,2,0
"2023-11-14 16:00:00","北門",1846,16,"Weekday",512.321365522758,71,13,140,2,1018.9,19.5,85,0.1,0,33,"良好",1.9,0.28,24.3,25.3,19,11,20.8,24.1,3.3,"3.1","93",0.3,9.2,16,0
"2023-11-14 16:00:00","古亭",3870,16,"Weekday",821.482825496233,72,29,313,4,1018.9,19.5,85,0.1,0,30,"良好",0.9,0.26,25.2,26.5,17,13,17.2,20.3,3.1,"2.1","59",0.2,9.1,14,0
"2023-11-14 16:00:00","士林",3771,16,"Weekday",966.537893615898,101,13,75,3,1018.9,19.5,85,0.1,0,32,"良好",0.7,0.19,35.8,35.6,5,9,7.7,9.1,1.4,"1.1","129",0.2,7.3,6,1
"2023-11-14 16:00:00","大橋頭",1494,16,"Weekday",667.064144532519,68,23,89,8,1018.9,19.5,85,0.1,0,47,"良好",1.7,0.5,16.6,14,22,15,28.1,47.2,19.1,"-","-",0.6,12.1,21,1
"2023-11-14 16:00:00","松山",2219,16,"Weekday",742.114262614521,70,28,169,2,1018.9,19.5,85,0.1,0,33,"良好",1.6,0.24,19.2,21.5,NA,9,20.9,25.3,4.3,"1.2","39",0.2,9.4,NA,1
"2023-11-14 17:00:00","中山",7894,17,"Weekday",567.656880873855,54,23,206,4,1018.9,19.1,89,0.1,0,45,"良好",1.5,0.41,13.6,20.1,16,5,27.1,34.8,7.7,"2.2","118",0.3,6,15,1
"2023-11-14 17:00:00","北投",3362,17,"Weekday",687.457889956981,31,11,100,4,1018.9,19.1,89,0.1,0,39,"良好",0.6,0.16,42.7,42.8,4,0,0.9,1.5,0.5,"3.4","130",0.1,1.2,2,0
"2023-11-14 17:00:00","北門",3017,17,"Weekday",512.321365522758,71,13,157,2,1018.9,19.1,89,0.1,0,42,"良好",1.8,0.32,19.5,25.5,16,6,25.8,28.8,2.9,"2.2","99",0.2,8.5,16,0
"2023-11-14 17:00:00","古亭",5973,17,"Weekday",821.482825496233,72,29,376,4,1018.9,19.1,89,0.1,0,30,"良好",1,0.25,27,26.6,17,8,16,18.1,2,"2.7","51",0.2,9.3,15,0
"2023-11-14 17:00:00","士林",5713,17,"Weekday",966.537893615898,101,13,108,3,1018.9,19.1,89,0.1,0,32,"良好",0.7,0.22,31.6,35.2,7,10,10.9,12,1,"1.2","137",0.1,8.1,6,1
"2023-11-14 17:00:00","大橋頭",2509,17,"Weekday",667.064144532519,68,23,104,8,1018.9,19.1,89,0.1,0,53,"普通",1.5,0.8,8,14,23,14,34.3,71.7,37.4,"-","-",0.6,12.9,22,1
"2023-11-14 17:00:00","松山",4182,17,"Weekday",742.114262614521,70,28,153,2,1018.9,19.1,89,0.1,0,48,"良好",1.6,0.29,11.3,21.3,NA,14,29.2,34.4,5.1,"1.8","58",0.2,10.3,NA,1
"2023-11-14 18:00:00","中山",11216,18,"Weekday",567.656880873855,54,23,387,4,1019.5,19,90,0.1,0,48,"良好",1.4,0.55,10.7,19.4,11,4,29.8,39.7,9.8,"1.9","109",0.3,5.6,15,1
"2023-11-14 18:00:00","北投",4067,18,"Weekday",687.457889956981,31,11,117,4,1019.5,19,90,0.1,0,39,"良好",0.5,0.16,42.8,43,0,0,0.8,1.3,0.5,"3.3","140",0.1,0.9,2,0
"2023-11-14 18:00:00","北門",3943,18,"Weekday",512.321365522758,71,13,178,2,1019.5,19,90,0.1,0,45,"良好",1.2,0.39,16.1,24.6,19,8,27.8,31.6,3.8,"2.9","95",0.2,8.6,17,0
"2023-11-14 18:00:00","古亭",8193,18,"Weekday",821.482825496233,72,29,488,4,1019.5,19,90,0.1,0,27,"良好",0.8,0.28,26.3,27.4,10,5,14,16,2,"1.9","53",0.2,8.3,14,0
"2023-11-14 18:00:00","士林",6564,18,"Weekday",966.537893615898,101,13,125,3,1019.5,19,90,0.1,0,31,"良好",0.6,0.24,30.7,34.7,6,6,11.2,12.3,1,"1.6","145",0.2,8,6,1
