"datetime","air_pressure","air_temperature","relative_humidity","precipitation","sunshine_duration"
"2022-05-28 20:00:00",1003.7,26.4,91,0,0
"2022-05-28 21:00:00",1004.3,26.3,90,0,0
"2022-05-28 22:00:00",1004.6,26,93,0,0
"2022-05-28 23:00:00",1004.4,25.5,95,0,0
"2022-05-29 00:00:00",1003.8,25,97,0,0
"2022-05-29 01:00:00",1003.3,24.8,97,0,0
"2022-05-29 02:00:00",1002.8,24.9,97,0,0
"2022-05-29 03:00:00",1002.5,24.6,97,0,0
"2022-05-29 04:00:00",1002.5,24.2,97,0,0
"2022-05-29 05:00:00",1002.8,24.1,98,0,0
"2022-05-29 06:00:00",1003,24.1,95,0,0
"2022-05-29 07:00:00",1003.5,25.3,87,0,0.8
"2022-05-29 08:00:00",1003.6,27.1,80,0,1
"2022-05-29 09:00:00",1003.4,29.2,75,0,1
"2022-05-29 10:00:00",1003.1,30.5,66,0,0.7
"2022-05-29 11:00:00",1002.6,32.2,63,0,0.6
"2022-05-29 12:00:00",1002,32.9,56,0,1
"2022-05-29 13:00:00",1001.4,33.2,55,0,0.5
"2022-05-29 14:00:00",1001.5,32.7,60,0,0.2
"2022-05-29 15:00:00",1001.6,32.4,62,0,0.8
"2022-05-29 16:00:00",1001.4,31.9,62,0,0.5
"2022-05-29 17:00:00",1001.7,31,65,0,0
"2022-05-29 18:00:00",1002.3,30.7,65,0,0.5
"2022-05-29 19:00:00",1002.7,29.7,69,0,0.1
"2022-05-29 20:00:00",1002.8,29.4,70,0,0
"2022-05-29 21:00:00",1002.9,28.4,76,0,0
"2022-05-29 22:00:00",1003.3,27.7,80,0,0
"2022-05-29 23:00:00",1003.4,27.8,83,0,0
"2022-05-30 00:00:00",1002.7,27,85,0,0
"2022-05-30 01:00:00",1002.5,26.6,87,0,0
"2022-05-30 02:00:00",1002,26.3,88,0,0
"2022-05-30 03:00:00",1001.9,26,89,0,0
"2022-05-30 04:00:00",1002.4,25.7,89,0,0
"2022-05-30 05:00:00",1002.9,25.4,89,0,0
"2022-05-30 06:00:00",1003.4,25.9,88,0,0.5
"2022-05-30 07:00:00",1003.4,26.8,84,0,1
"2022-05-30 08:00:00",1003.2,29.3,70,0,1
"2022-05-30 09:00:00",1003.1,31.2,63,0,1
"2022-05-30 10:00:00",1002.8,32.1,60,0,0.7
"2022-05-30 11:00:00",1002.5,32.3,63,0,0.5
"2022-05-30 12:00:00",1002.2,32.1,66,0,0.3
"2022-05-30 13:00:00",1001.8,31.7,67,0,0.1
"2022-05-30 14:00:00",1001.1,31.6,65,0,0.1
"2022-05-30 15:00:00",1001.1,32.5,63,0,0.7
"2022-05-30 16:00:00",1001.5,31.6,66,0,0.1
"2022-05-30 17:00:00",1001.5,31.3,66,0,0.1
"2022-05-30 18:00:00",1002.5,30.5,70,0,0
"2022-05-30 19:00:00",1003.3,28.7,83,0,0
"2022-05-30 20:00:00",1003.8,28.3,85,0,0
"2022-05-30 21:00:00",1004.1,28.5,84,0,0
"2022-05-30 22:00:00",1004.3,27.9,86,0,0
"2022-05-30 23:00:00",1005,28,84,0,0
"2022-05-31 00:00:00",1004.7,27.9,82,0,0
"2022-05-31 01:00:00",1004.1,26.2,96,2.5,0
"2022-05-31 02:00:00",1003.4,26.1,95,0.5,0
"2022-05-31 03:00:00",1003.1,26,96,0,0
"2022-05-31 04:00:00",1003.6,25.9,97,0.1,0
"2022-05-31 05:00:00",1004.1,26,98,0,0
"2022-05-31 06:00:00",1004.3,26.1,96,0.1,0
"2022-05-31 07:00:00",1004.9,26.1,97,1,0
"2022-05-31 08:00:00",1005.3,26.3,96,0.5,0
"2022-05-31 09:00:00",1006.3,27.1,92,0.1,0
"2022-05-31 10:00:00",1006.2,27.4,90,0.5,0
"2022-05-31 11:00:00",1005.7,28.6,85,0.1,0.2
"2022-05-31 12:00:00",1005.7,28.7,82,0.1,0.1
"2022-05-31 13:00:00",1005.1,27.8,85,0,0
"2022-05-31 14:00:00",1004.6,27.5,85,0,0
"2022-05-31 15:00:00",1004.3,26,94,1,0
"2022-05-31 16:00:00",1004.5,25.8,93,0.1,0
"2022-05-31 17:00:00",1004.7,25.6,92,0.5,0
"2022-05-31 18:00:00",1005.1,25.4,94,1.5,0
"2022-05-31 19:00:00",1005.3,25.4,96,0.5,0
"2022-05-31 20:00:00",1005.3,25.4,96,0.1,0
"2022-05-31 21:00:00",1005.1,25.2,96,0,0
"2022-05-31 22:00:00",1005.9,25.4,96,0,0
"2022-05-31 23:00:00",1006,25.4,96,0,0
"2022-06-01 00:00:00",1005.4,25,95,0,0
"2022-06-01 01:00:00",1005.4,24.9,97,0,0
"2022-06-01 02:00:00",1005.1,24.7,96,0,0
"2022-06-01 03:00:00",1004.8,24.9,92,0,0
"2022-06-01 04:00:00",1004.6,24.4,96,0,0
"2022-06-01 05:00:00",1004.4,24.4,95,0,0
"2022-06-01 06:00:00",1004.7,24.5,97,0,0
"2022-06-01 07:00:00",1005.1,25.5,90,0,0.2
"2022-06-01 08:00:00",1005,27.6,80,0,1
"2022-06-01 09:00:00",1004.8,29.8,71,0,1
"2022-06-01 10:00:00",1004.6,31.4,62,0,0.7
"2022-06-01 11:00:00",1003.9,32.6,61,0,0.8
"2022-06-01 12:00:00",1003.2,32.7,61,0,0.5
"2022-06-01 13:00:00",1002.8,32.7,63,0,0.1
"2022-06-01 14:00:00",1002.4,32.4,65,0,0.1
"2022-06-01 15:00:00",1001.6,33.3,62,0,0.6
"2022-06-01 16:00:00",1001.1,32,66,0,0.6
"2022-06-01 17:00:00",1001,31.8,67,0,0.8
"2022-06-01 18:00:00",1001.5,30.7,70,0,0.2
"2022-06-01 19:00:00",1002.1,30.7,68,0,0
"2022-06-01 20:00:00",1002,29.9,70,0,0
"2022-06-01 21:00:00",1002.7,29.3,74,0,0
"2022-06-01 22:00:00",1003.2,29.1,77,0,0
"2022-06-01 23:00:00",1002.7,28.9,77,0,0
"2022-06-02 00:00:00",1002.6,28.5,79,0,0
"2022-06-02 01:00:00",1002.6,27.6,85,0,0
"2022-06-02 02:00:00",1002.4,27.4,85,0,0
"2022-06-02 03:00:00",1002,27.4,85,0,0
"2022-06-02 04:00:00",1001.9,27.1,85,0,0
"2022-06-02 05:00:00",1002.1,27.9,77,0,0
"2022-06-02 06:00:00",1002.6,27.8,78,0,0
"2022-06-02 07:00:00",1003,27.1,82,0,0
"2022-06-02 08:00:00",1002.9,28.8,74,0,0.7
"2022-06-02 09:00:00",1002.7,31.2,61,0,0.9
"2022-06-02 10:00:00",1003,32.6,54,0,0.6
"2022-06-02 11:00:00",1002.6,33.5,55,0,1
"2022-06-02 12:00:00",1002.5,33.1,56,0,0.3
"2022-06-02 13:00:00",1002,33.6,56,0,0.3
"2022-06-02 14:00:00",1001.2,34.1,53,0,0.9
"2022-06-02 15:00:00",1001.3,32.6,55,0,0.5
"2022-06-02 16:00:00",1001.7,30.3,71,0,0
"2022-06-02 17:00:00",1002.1,29.8,69,0,0
"2022-06-02 18:00:00",1002.5,29.3,69,0,0
"2022-06-02 19:00:00",1002.3,29.1,67,0,0
"2022-06-02 20:00:00",1002.3,28.5,71,0,0
"2022-06-02 21:00:00",1002.7,28,75,0,0
"2022-06-02 22:00:00",1003.7,27.6,77,0,0
"2022-06-02 23:00:00",1004.1,27.5,77,0,0
"2022-06-03 00:00:00",1003.8,27.2,78,0,0
"2022-06-03 01:00:00",1003.3,26.9,80,0,0
"2022-06-03 02:00:00",1002.8,26.9,80,0,0
"2022-06-03 03:00:00",1002.7,26.8,81,0,0
"2022-06-03 04:00:00",1002.9,26.5,82,0,0
"2022-06-03 05:00:00",1002.6,26.2,82,0,0
"2022-06-03 06:00:00",1002.9,26.4,80,0,0
"2022-06-03 07:00:00",1003.7,26.8,80,0,0
"2022-06-03 08:00:00",1004.1,28.2,76,0,0.6
"2022-06-03 09:00:00",1004.1,30.4,63,0,0.9
"2022-06-03 10:00:00",1003.7,32.6,54,0,1
"2022-06-03 11:00:00",1003.4,33.2,51,0,0.9
"2022-06-03 12:00:00",1003.1,33.3,54,0,0.6
"2022-06-03 13:00:00",1002.6,32.6,61,0,0.5
"2022-06-03 14:00:00",1002.1,32.8,60,0,0.1
"2022-06-03 15:00:00",1002.5,31.9,63,0,0
"2022-06-03 16:00:00",1003.1,28.9,70,0,0
"2022-06-03 17:00:00",1002.8,28.5,74,0,0
"2022-06-03 18:00:00",1003.1,28.5,74,0,0
"2022-06-03 19:00:00",1003.1,28.6,75,0,0
"2022-06-03 20:00:00",1003.7,28.1,80,0,0
"2022-06-03 21:00:00",1004.2,27.4,83,0,0
"2022-06-03 22:00:00",1004.6,27.2,83,0,0
"2022-06-03 23:00:00",1004.6,27,84,0,0
"2022-06-04 00:00:00",1004,26.7,85,0,0
"2022-06-04 01:00:00",1003.7,26.4,86,0,0
"2022-06-04 02:00:00",1003.3,26.4,85,0,0
"2022-06-04 03:00:00",1003.6,26.3,83,0,0
"2022-06-04 04:00:00",1003.5,26.3,83,0,0
"2022-06-04 05:00:00",1003.7,26.2,82,0,0
"2022-06-04 06:00:00",1003.9,26.1,82,0,0
"2022-06-04 07:00:00",1004.2,26.7,81,0,0
"2022-06-04 08:00:00",1004.6,27.8,74,0,0
"2022-06-04 09:00:00",1004.6,29.2,70,0,0
"2022-06-04 10:00:00",1004.4,30.6,66,0,0.1
"2022-06-04 11:00:00",1003.8,31.4,65,0,0
"2022-06-04 12:00:00",1003.2,32.3,64,0,0.2
"2022-06-04 13:00:00",1002.6,33.2,62,0,0.5
"2022-06-04 14:00:00",1002.2,33.8,56,0,0.4
"2022-06-04 15:00:00",1002.4,31.9,63,0,0.2
"2022-06-04 16:00:00",1002.3,29.2,68,0,0.1
"2022-06-04 17:00:00",1001.6,29.1,69,0,0.3
"2022-06-04 18:00:00",1001.7,29.4,69,0,0.1
"2022-06-04 19:00:00",1002.4,29.6,70,0,0
"2022-06-04 20:00:00",1003.2,28.8,75,0,0
"2022-06-04 21:00:00",1003.3,28.6,77,0,0
"2022-06-04 22:00:00",1003.2,27.9,78,0,0
"2022-06-04 23:00:00",1003.3,27.7,79,0,0
"2022-06-05 00:00:00",1002.8,27.4,78,0,0
"2022-06-05 01:00:00",1002.2,27.1,78,0,0
"2022-06-05 02:00:00",1001.3,26.5,81,0,0
"2022-06-05 03:00:00",1000.7,26.4,80,0,0
"2022-06-05 04:00:00",1000.9,26.3,81,0,0
"2022-06-05 05:00:00",1001,26,83,0,0
"2022-06-05 06:00:00",1001.2,26.1,82,0,0
"2022-06-05 07:00:00",1001.3,26.6,80,0,0
"2022-06-05 08:00:00",1001.5,27.5,76,0,0
"2022-06-05 09:00:00",1001.3,30.2,67,0,0.7
"2022-06-05 10:00:00",1000.7,32.3,58,0,1
"2022-06-05 11:00:00",1000.5,33.7,50,0,1
"2022-06-05 12:00:00",999.4,35.3,43,0,0.8
"2022-06-05 13:00:00",998.9,34.9,51,0,0.9
"2022-06-05 14:00:00",998.2,35,51,0,0.9
"2022-06-05 15:00:00",997.5,35.1,50,0,1
"2022-06-05 16:00:00",997.1,34.3,52,0,1
"2022-06-05 17:00:00",997.4,33.7,53,0,1
"2022-06-05 18:00:00",997.7,33.1,52,0,0.5
"2022-06-05 19:00:00",997.9,31.9,57,0,0
"2022-06-05 20:00:00",998.4,31.5,59,0,0
"2022-06-05 21:00:00",999.2,31,60,0,0
"2022-06-05 22:00:00",999.4,30.6,61,0,0
"2022-06-05 23:00:00",999,30.1,61,0,0
"2022-06-06 00:00:00",998.3,29.6,62,0,0
"2022-06-06 01:00:00",997.9,29.5,62,0,0
"2022-06-06 02:00:00",997.2,28,74,0,0
"2022-06-06 03:00:00",996.9,27.3,77,0,0
"2022-06-06 04:00:00",997.1,27,77,0,0
"2022-06-06 05:00:00",997.4,26.8,77,0,0
"2022-06-06 06:00:00",997.8,26.8,75,0,0.1
"2022-06-06 07:00:00",997.9,27.9,70,0,0.7
"2022-06-06 08:00:00",997.8,31,57,0,1
"2022-06-06 09:00:00",998.1,32.3,53,0,0.6
"2022-06-06 10:00:00",998.3,32.7,52,0,0.3
"2022-06-06 11:00:00",998.5,31.8,60,0,0
"2022-06-06 12:00:00",998.4,31.3,63,0,0
"2022-06-06 13:00:00",998.1,31.1,62,0.1,0
"2022-06-06 14:00:00",999.3,30.2,69,0.1,0
"2022-06-06 15:00:00",999.9,27.9,88,1,0
"2022-06-06 16:00:00",999.5,26.9,91,1.5,0
"2022-06-06 17:00:00",1000,26,93,3,0
"2022-06-06 18:00:00",1000.4,25.1,94,3,0
"2022-06-06 19:00:00",1000.6,25.3,94,3,0
"2022-06-06 20:00:00",1001.4,24.9,93,1.5,0
"2022-06-06 21:00:00",1001.8,24.6,95,0.5,0
"2022-06-06 22:00:00",1002.5,24.5,94,0.1,0
"2022-06-06 23:00:00",1002.7,23.9,96,1,0
"2022-06-07 00:00:00",1002.2,24.2,96,1,0
"2022-06-07 01:00:00",1002.1,24.1,97,2,0
"2022-06-07 02:00:00",1001.4,24.2,97,2.5,0
"2022-06-07 03:00:00",1001.5,24.5,98,0.1,0
"2022-06-07 04:00:00",1001.2,24.3,97,0,0
"2022-06-07 05:00:00",1001.9,24.2,96,0,0
"2022-06-07 06:00:00",1002.3,23.8,93,0.1,0
"2022-06-07 07:00:00",1002.7,24.1,93,0.1,0
"2022-06-07 08:00:00",1003.1,24.6,90,0.1,0
"2022-06-07 09:00:00",1003.3,24.9,86,0.1,0
"2022-06-07 10:00:00",1003.5,24.8,88,0.1,0
"2022-06-07 11:00:00",1003.5,25.1,89,0.1,0
"2022-06-07 12:00:00",1003.1,24.7,92,0.1,0
"2022-06-07 13:00:00",1003.2,22.2,93,1.5,0
"2022-06-07 14:00:00",1003.5,20.3,95,17,0
"2022-06-07 15:00:00",1003.8,21,96,9.5,0
"2022-06-07 16:00:00",1004,21.7,96,1,0
"2022-06-07 17:00:00",1004.7,20.8,94,10.5,0
"2022-06-07 18:00:00",1005.1,20.8,95,4,0
"2022-06-07 19:00:00",1004.9,21,94,1.5,0
"2022-06-07 20:00:00",1005.2,21.3,94,0.1,0
"2022-06-07 21:00:00",1005.6,21.6,97,0,0
"2022-06-07 22:00:00",1005.7,21.9,97,0,0
"2022-06-07 23:00:00",1005.4,22,97,0,0
"2022-06-08 00:00:00",1005.2,22.3,98,0,0
"2022-06-08 01:00:00",1005,22.1,92,0,0
"2022-06-08 02:00:00",1004.7,22.1,94,0,0
"2022-06-08 03:00:00",1005.4,21.9,96,3,0
"2022-06-08 04:00:00",1005.4,22,97,2.5,0
"2022-06-08 05:00:00",1005.3,22.1,96,0.5,0
"2022-06-08 06:00:00",1005.5,22.2,95,0.1,0
"2022-06-08 07:00:00",1005.9,22.1,94,1,0
"2022-06-08 08:00:00",1006.1,22.4,94,0,0
"2022-06-08 09:00:00",1006.3,22.5,95,4,0
"2022-06-08 10:00:00",1006.1,22,95,12,0
"2022-06-08 11:00:00",1005.6,22.6,91,0.5,0
"2022-06-08 12:00:00",1005.6,23,89,0.1,0
"2022-06-08 13:00:00",1005.3,23,91,0.1,0
"2022-06-08 14:00:00",1005.3,22.6,93,4,0
"2022-06-08 15:00:00",1005.5,21.9,95,6.5,0
"2022-06-08 16:00:00",1005.4,22,95,5,0
"2022-06-08 17:00:00",1005.4,22.2,95,1.5,0
"2022-06-08 18:00:00",1005.9,22,94,2.5,0
"2022-06-08 19:00:00",1005.9,21.8,94,0.5,0
"2022-06-08 20:00:00",1006.1,21.8,94,1.5,0
"2022-06-08 21:00:00",1006.2,22,93,0,0
"2022-06-08 22:00:00",1006.2,22.1,92,0,0
"2022-06-08 23:00:00",1006.3,22.3,93,0,0
"2022-06-09 00:00:00",1005.9,21.9,97,2,0
"2022-06-09 01:00:00",1004.8,22,97,0.1,0
"2022-06-09 02:00:00",1004.3,22.1,97,0,0
"2022-06-09 03:00:00",1004.4,22.2,97,0,0
"2022-06-09 04:00:00",1004.6,22.2,98,0,0
"2022-06-09 05:00:00",1005.2,22.4,98,0.1,0
"2022-06-09 06:00:00",1005.7,22.4,99,2,0
"2022-06-09 07:00:00",1005.5,22.6,98,1.5,0
"2022-06-09 08:00:00",1005.6,23.2,96,0.1,0
"2022-06-09 09:00:00",1005.7,24.9,92,0.1,0
"2022-06-09 10:00:00",1005.8,25.7,87,0,0
"2022-06-09 11:00:00",1005.8,26.4,83,0,0
"2022-06-09 12:00:00",1005.8,26.8,83,0.1,0
"2022-06-09 13:00:00",1005.2,27.9,80,0.1,0
"2022-06-09 14:00:00",1004.3,28.1,77,0,0
"2022-06-09 15:00:00",1003.7,29.1,71,0,0.1
"2022-06-09 16:00:00",1003.5,28.7,76,0,0
"2022-06-09 17:00:00",1004,27.2,81,0,0
"2022-06-09 18:00:00",1004.4,26.4,85,0,0
"2022-06-09 19:00:00",1004.9,25.8,88,0.1,0
"2022-06-09 20:00:00",1005.6,25.6,90,0.1,0
"2022-06-09 21:00:00",1006,25.1,96,3.5,0
"2022-06-09 22:00:00",1005.8,24.9,97,0,0
"2022-06-09 23:00:00",1005.2,25,95,0,0
"2022-06-10 00:00:00",1005,24.9,95,0,0
"2022-06-10 01:00:00",1003.8,24.8,96,0,0
"2022-06-10 02:00:00",1003.1,24.3,97,0,0
"2022-06-10 03:00:00",1002.5,24.4,97,0,0
"2022-06-10 04:00:00",1002.4,24.1,97,0,0
"2022-06-10 05:00:00",1002.9,24,97,0,0
"2022-06-10 06:00:00",1003,24.2,96,0,0
"2022-06-10 07:00:00",1003.8,24.3,97,0.5,0
"2022-06-10 08:00:00",1003.9,24.5,96,0.1,0
"2022-06-10 09:00:00",1003.8,24.9,95,0.5,0
"2022-06-10 10:00:00",1003.3,25.6,91,0.1,0
"2022-06-10 11:00:00",1003.1,27.6,82,0.5,0
"2022-06-10 12:00:00",1003.1,28,82,0.1,0
"2022-06-10 13:00:00",1002.6,29.4,70,0,0
"2022-06-10 14:00:00",1002,30.7,65,0,0.2
"2022-06-10 15:00:00",1001.4,31,62,0,0.4
"2022-06-10 16:00:00",1001.4,30.3,68,0,0
"2022-06-10 17:00:00",1001.5,28.8,74,0,0
"2022-06-10 18:00:00",1002.1,28.7,75,0,0
"2022-06-10 19:00:00",1002.6,27,87,0.1,0
"2022-06-10 20:00:00",1003.1,26.9,91,0.5,0
"2022-06-10 21:00:00",1003.6,26.4,93,0.1,0
"2022-06-10 22:00:00",1004,26.3,96,0.1,0
"2022-06-10 23:00:00",1004,26.2,96,0.5,0
"2022-06-11 00:00:00",1003.7,25.8,97,0.1,0
"2022-06-11 01:00:00",1003.2,25.7,96,0,0
"2022-06-11 02:00:00",1003.2,25.5,98,0,0
"2022-06-11 03:00:00",1002.6,25.2,97,0,0
"2022-06-11 04:00:00",1002.5,25,93,0,0
"2022-06-11 05:00:00",1002.6,24.7,96,0,0
"2022-06-11 06:00:00",1003.2,25.2,93,0,0
"2022-06-11 07:00:00",1003.9,26.2,84,0,0.2
"2022-06-11 08:00:00",1004.1,27.1,83,0,0.3
"2022-06-11 09:00:00",1004.6,29.3,73,0,0.8
"2022-06-11 10:00:00",1004.6,31.5,55,0,0.6
"2022-06-11 11:00:00",1004.5,31.6,58,0,0.4
"2022-06-11 12:00:00",1004.2,31.9,58,0,0.1
"2022-06-11 13:00:00",1003.9,30.7,66,0,0.1
"2022-06-11 14:00:00",1004,28.5,75,0,0
"2022-06-11 15:00:00",1004.1,27.8,75,0,0
"2022-06-11 16:00:00",1004.7,25.1,86,0.1,0
"2022-06-11 17:00:00",1005.1,24.5,87,0.5,0
"2022-06-11 18:00:00",1005.7,23.8,92,0.5,0
"2022-06-11 19:00:00",1006.2,23.7,92,0.1,0
"2022-06-11 20:00:00",1006.2,23.6,92,0.5,0
"2022-06-11 21:00:00",1006.8,23.6,90,0.1,0
"2022-06-11 22:00:00",1006.9,23.9,89,0,0
"2022-06-11 23:00:00",1007,24,88,0,0
"2022-06-12 00:00:00",1006.2,23.7,91,0.1,0
"2022-06-12 01:00:00",1006.2,23.6,93,1,0
"2022-06-12 02:00:00",1005.7,23.3,95,3.5,0
"2022-06-12 03:00:00",1005.1,23.1,96,2,0
"2022-06-12 04:00:00",1005.2,23.1,95,0.1,0
"2022-06-12 05:00:00",1004.8,23.3,95,0.5,0
"2022-06-12 06:00:00",1004.9,23.2,96,0.5,0
"2022-06-12 07:00:00",1005.7,23.6,95,0,0
"2022-06-12 08:00:00",1006,23.9,93,0.1,0
"2022-06-12 09:00:00",1006.3,24.8,88,0,0
"2022-06-12 10:00:00",1006.3,25.2,89,0.1,0
"2022-06-12 11:00:00",1006,25.6,86,0.1,0
"2022-06-12 12:00:00",1005.7,25.1,95,1,0
"2022-06-12 13:00:00",1005.3,25.1,96,2,0
"2022-06-12 14:00:00",1004.7,25.8,93,0.5,0
"2022-06-12 15:00:00",1004.2,26.2,92,0,0
"2022-06-12 16:00:00",1004.1,26.1,93,0.1,0
"2022-06-12 17:00:00",1004.1,25.9,95,0.1,0
"2022-06-12 18:00:00",1004.5,25.7,95,0.1,0
"2022-06-12 19:00:00",1004.6,25.6,96,0.1,0
"2022-06-12 20:00:00",1005,25.7,95,0,0
"2022-06-12 21:00:00",1005.2,25.3,97,0,0
"2022-06-12 22:00:00",1005.2,25,97,0,0
"2022-06-12 23:00:00",1004.9,24.9,98,0,0
"2022-06-13 00:00:00",1004.2,24.6,97,0,0
"2022-06-13 01:00:00",1003.5,24.4,97,0,0
"2022-06-13 02:00:00",1002.9,24.1,98,0,0
"2022-06-13 03:00:00",1002.6,24,98,0,0
"2022-06-13 04:00:00",1002.4,23.8,98,0,0
"2022-06-13 05:00:00",1002.4,23.7,98,0,0
"2022-06-13 06:00:00",1002.7,24.3,96,0,0.1
"2022-06-13 07:00:00",1002.6,25.5,90,0,0.3
"2022-06-13 08:00:00",1002.6,26.6,83,0,0
"2022-06-13 09:00:00",1002.4,28.6,73,0,0.5
"2022-06-13 10:00:00",1002.2,31.6,62,0,1
"2022-06-13 11:00:00",1002,32.7,57,0,0.6
"2022-06-13 12:00:00",1001.2,34,51,0,0.3
"2022-06-13 13:00:00",1000.7,34.3,50,0,0.9
"2022-06-13 14:00:00",1000.5,34.4,55,0,0.8
"2022-06-13 15:00:00",1000.8,33.2,58,0,0.7
"2022-06-13 16:00:00",1000.7,32.1,61,0,0.1
"2022-06-13 17:00:00",1000.9,30.9,65,0,0
"2022-06-13 18:00:00",1001,30.4,65,0,0
"2022-06-13 19:00:00",1001.2,30.1,68,0,0
"2022-06-13 20:00:00",1001.7,29.7,71,0,0
"2022-06-13 21:00:00",1002.2,29.3,72,0,0
"2022-06-13 22:00:00",1002.5,28.7,74,0,0
"2022-06-13 23:00:00",1002.4,28.1,79,0,0
"2022-06-14 00:00:00",1002.5,27.5,83,0,0
"2022-06-14 01:00:00",1002.2,27.1,85,0,0
"2022-06-14 02:00:00",1002.3,26.7,86,0,0
"2022-06-14 03:00:00",1002.2,26.4,86,0,0
"2022-06-14 04:00:00",1002,26.2,86,0,0
"2022-06-14 05:00:00",1001.9,26,88,0,0
"2022-06-14 06:00:00",1001.9,26,88,0,0.1
"2022-06-14 07:00:00",1002.6,26.7,83,0,0
"2022-06-14 08:00:00",1002.8,28.8,72,0,0.6
"2022-06-14 09:00:00",1002.7,30.1,67,0,0.9
"2022-06-14 10:00:00",1002.7,31.9,63,0,1
"2022-06-14 11:00:00",1003,32.9,52,0,0.4
"2022-06-14 12:00:00",1002.5,34.4,49,0,0.5
"2022-06-14 13:00:00",1001.8,34.7,46,0,0.9
"2022-06-14 14:00:00",1001.6,33.7,55,0,0.2
"2022-06-14 15:00:00",1002.2,32.6,61,0,0.1
"2022-06-14 16:00:00",1002.8,31.9,59,0,0
"2022-06-14 17:00:00",1002.9,31.4,61,0,0
"2022-06-14 18:00:00",1003.9,30.6,67,0,0.2
"2022-06-14 19:00:00",1004.6,28.7,76,0,0
"2022-06-14 20:00:00",1005.4,28.7,77,0,0
"2022-06-14 21:00:00",1005.9,29.2,75,0,0
"2022-06-14 22:00:00",1006.5,28.6,77,0,0
"2022-06-14 23:00:00",1006.6,27.1,82,0,0
"2022-06-15 00:00:00",1006.4,25.3,92,1,0
"2022-06-15 01:00:00",1005.7,25.2,94,0,0
"2022-06-15 02:00:00",1005.5,25.5,95,0,0
"2022-06-15 03:00:00",1005.1,25.4,95,0,0
"2022-06-15 04:00:00",1005.1,25.5,94,0,0
"2022-06-15 05:00:00",1005.5,25.8,91,0,0
"2022-06-15 06:00:00",1005.4,26,89,0,0
"2022-06-15 07:00:00",1005.4,26.2,90,0.1,0
"2022-06-15 08:00:00",1004.4,26.6,89,0.1,0
"2022-06-15 09:00:00",1006.3,27,87,0.1,0
"2022-06-15 10:00:00",1006.8,27.2,87,0.5,0
"2022-06-15 11:00:00",1007.3,26.9,90,0.5,0
"2022-06-15 12:00:00",1006.8,27.3,89,0.1,0
"2022-06-15 13:00:00",1006.3,27.9,86,0,0
"2022-06-15 14:00:00",1006.7,27.5,88,0.5,0
"2022-06-15 15:00:00",1006.9,26.7,90,3,0
"2022-06-15 16:00:00",1006.1,25.2,94,3.5,0
"2022-06-15 17:00:00",1005.9,26,92,0.5,0
"2022-06-15 18:00:00",1005.6,26,92,0.1,0
"2022-06-15 19:00:00",1005.6,25.5,95,0,0
"2022-06-15 20:00:00",1006.1,25.5,94,0,0
"2022-06-15 21:00:00",1007,25.5,94,0,0
"2022-06-15 22:00:00",1007.8,25.7,92,0,0
"2022-06-15 23:00:00",1008.1,25.6,92,0,0
"2022-06-16 00:00:00",1007.3,25.5,92,0,0
"2022-06-16 01:00:00",1006.6,25.4,91,0,0
"2022-06-16 02:00:00",1006.2,25.1,93,0,0
"2022-06-16 03:00:00",1006.2,25.3,91,0.1,0
"2022-06-16 04:00:00",1006.5,25,93,0.1,0
"2022-06-16 05:00:00",1006.3,25,93,0,0
"2022-06-16 06:00:00",1007,25.2,89,0,0
"2022-06-16 07:00:00",1007.1,25.6,87,0,0
"2022-06-16 08:00:00",1007.7,25.9,86,0,0
"2022-06-16 09:00:00",1009,25.2,79,0.1,0
"2022-06-16 10:00:00",1007.9,24.1,93,1.5,0
"2022-06-16 11:00:00",1007.4,25.1,88,0.1,0
"2022-06-16 12:00:00",1006.7,27.9,74,0,0.6
"2022-06-16 13:00:00",1006.1,29.4,68,0,0.6
"2022-06-16 14:00:00",1005.4,29.6,68,0,0
"2022-06-16 15:00:00",1005.2,29.7,70,0,0
"2022-06-16 16:00:00",1005.4,28.7,76,0,0
"2022-06-16 17:00:00",1005.5,27.4,86,0.1,0
"2022-06-16 18:00:00",1005.6,26.5,83,0.5,0
"2022-06-16 19:00:00",1006.4,25.1,94,4,0
"2022-06-16 20:00:00",1006.3,25.4,94,0,0
"2022-06-16 21:00:00",1006.6,25.4,95,0.5,0
"2022-06-16 22:00:00",1006.8,25.4,95,0,0
"2022-06-16 23:00:00",1006.2,25.4,95,0.1,0
"2022-06-17 00:00:00",1005.9,25.2,98,0.1,0
"2022-06-17 01:00:00",1005.6,25.1,98,0,0
"2022-06-17 02:00:00",1004.9,25,97,0,0
"2022-06-17 03:00:00",1004.9,24.7,98,0,0
"2022-06-17 04:00:00",1004.8,24.8,96,0,0
"2022-06-17 05:00:00",1004.6,24.8,94,0,0
"2022-06-17 06:00:00",1004.7,24.8,96,0,0
"2022-06-17 07:00:00",1005,25.5,91,0,0
"2022-06-17 08:00:00",1005.3,26.7,83,0,0.1
"2022-06-17 09:00:00",1005.3,28.6,74,0,0.6
"2022-06-17 10:00:00",1005.1,30.8,66,0,0.6
"2022-06-17 11:00:00",1005,30.5,67,0,0.2
"2022-06-17 12:00:00",1004.8,30.8,64,0,0
"2022-06-17 13:00:00",1004.5,31.5,64,0,0.1
