"datetime","metro_station","metro_flow"
2024-03-30 09:00:00,"大橋頭",1202
2024-03-30 09:00:00,"松山",1666
2024-03-30 10:00:00,"中山",4357
2024-03-30 10:00:00,"北投",1923
2024-03-30 10:00:00,"北門",1477
2024-03-30 10:00:00,"古亭",2973
2024-03-30 10:00:00,"士林",2832
2024-03-30 10:00:00,"大橋頭",1352
2024-03-30 10:00:00,"松山",1735
2024-03-30 11:00:00,"中山",6754
2024-03-30 11:00:00,"北投",2313
2024-03-30 11:00:00,"北門",1676
2024-03-30 11:00:00,"古亭",3131
2024-03-30 11:00:00,"士林",3323
2024-03-30 11:00:00,"大橋頭",1672
2024-03-30 11:00:00,"松山",2043
2024-03-30 12:00:00,"中山",6821
2024-03-30 12:00:00,"北投",2304
2024-03-30 12:00:00,"北門",1937
2024-03-30 12:00:00,"古亭",3985
2024-03-30 12:00:00,"士林",3692
2024-03-30 12:00:00,"大橋頭",1799
2024-03-30 12:00:00,"松山",1963
2024-03-30 13:00:00,"中山",8233
2024-03-30 13:00:00,"北投",2501
2024-03-30 13:00:00,"北門",2088
2024-03-30 13:00:00,"古亭",4237
2024-03-30 13:00:00,"士林",4094
2024-03-30 13:00:00,"大橋頭",1790
2024-03-30 13:00:00,"松山",2138
2024-03-30 14:00:00,"中山",9190
2024-03-30 14:00:00,"北投",2131
2024-03-30 14:00:00,"北門",2302
2024-03-30 14:00:00,"古亭",3731
2024-03-30 14:00:00,"士林",3809
2024-03-30 14:00:00,"大橋頭",1627
2024-03-30 14:00:00,"松山",1862
2024-03-30 15:00:00,"中山",9225
2024-03-30 15:00:00,"北投",1984
2024-03-30 15:00:00,"北門",2315
2024-03-30 15:00:00,"古亭",3564
2024-03-30 15:00:00,"士林",3578
2024-03-30 15:00:00,"大橋頭",1604
2024-03-30 15:00:00,"松山",2097
2024-03-30 16:00:00,"中山",10382
2024-03-30 16:00:00,"北投",2342
2024-03-30 16:00:00,"北門",2336
2024-03-30 16:00:00,"古亭",3800
2024-03-30 16:00:00,"士林",3812
2024-03-30 16:00:00,"大橋頭",1631
2024-03-30 16:00:00,"松山",2703
2024-03-30 17:00:00,"中山",11680
2024-03-30 17:00:00,"北投",2766
2024-03-30 17:00:00,"北門",2632
2024-03-30 17:00:00,"古亭",4923
2024-03-30 17:00:00,"士林",4434
2024-03-30 17:00:00,"大橋頭",1990
2024-03-30 17:00:00,"松山",3555
2024-03-30 18:00:00,"中山",10287
2024-03-30 18:00:00,"北投",2274
2024-03-30 18:00:00,"北門",2235
2024-03-30 18:00:00,"古亭",4135
2024-03-30 18:00:00,"士林",4015
2024-03-30 18:00:00,"大橋頭",1813
2024-03-30 18:00:00,"松山",4008
2024-03-30 19:00:00,"中山",7904
2024-03-30 19:00:00,"北投",1761
2024-03-30 19:00:00,"北門",1778
2024-03-30 19:00:00,"古亭",2894
2024-03-30 19:00:00,"士林",2978
2024-03-30 19:00:00,"大橋頭",1469
2024-03-30 19:00:00,"松山",3669
2024-03-30 20:00:00,"中山",7017
2024-03-30 20:00:00,"北投",1620
2024-03-30 20:00:00,"北門",1321
2024-03-30 20:00:00,"古亭",2498
2024-03-30 20:00:00,"士林",2422
2024-03-30 20:00:00,"大橋頭",1245
2024-03-30 20:00:00,"松山",3311
2024-03-30 21:00:00,"中山",6697
2024-03-30 21:00:00,"北投",1552
2024-03-30 21:00:00,"北門",1292
2024-03-30 21:00:00,"古亭",2637
2024-03-30 21:00:00,"士林",2466
2024-03-30 21:00:00,"大橋頭",1201
2024-03-30 21:00:00,"松山",3431
2024-03-30 22:00:00,"中山",5599
2024-03-30 22:00:00,"北投",1233
2024-03-30 22:00:00,"北門",998
2024-03-30 22:00:00,"古亭",2139
2024-03-30 22:00:00,"士林",1773
2024-03-30 22:00:00,"大橋頭",970
2024-03-30 22:00:00,"松山",2597
2024-03-30 23:00:00,"中山",2035
2024-03-30 23:00:00,"北投",639
2024-03-30 23:00:00,"北門",484
2024-03-30 23:00:00,"古亭",978
2024-03-30 23:00:00,"士林",782
2024-03-30 23:00:00,"大橋頭",487
2024-03-30 23:00:00,"松山",1312
NA,"中山",454
NA,"北投",153
NA,"北門",119
NA,"古亭",238
NA,"士林",185
NA,"大橋頭",103
NA,"松山",193
NA,"中山",17
NA,"北投",15
NA,"北門",2
NA,"古亭",7
NA,"士林",2
NA,"大橋頭",1
NA,"松山",1
2024-03-31 05:00:00,"中山",2
2024-03-31 05:00:00,"北投",0
2024-03-31 05:00:00,"北門",0
2024-03-31 05:00:00,"古亭",0
2024-03-31 05:00:00,"士林",5
2024-03-31 05:00:00,"大橋頭",0
2024-03-31 05:00:00,"松山",0
2024-03-31 06:00:00,"中山",366
2024-03-31 06:00:00,"北投",370
2024-03-31 06:00:00,"北門",204
2024-03-31 06:00:00,"古亭",370
2024-03-31 06:00:00,"士林",433
2024-03-31 06:00:00,"大橋頭",302
2024-03-31 06:00:00,"松山",257
2024-03-31 07:00:00,"中山",657
2024-03-31 07:00:00,"北投",843
2024-03-31 07:00:00,"北門",413
2024-03-31 07:00:00,"古亭",748
2024-03-31 07:00:00,"士林",927
2024-03-31 07:00:00,"大橋頭",666
2024-03-31 07:00:00,"松山",626
2024-03-31 08:00:00,"中山",1237
2024-03-31 08:00:00,"北投",1133
2024-03-31 08:00:00,"北門",670
2024-03-31 08:00:00,"古亭",1639
2024-03-31 08:00:00,"士林",1467
2024-03-31 08:00:00,"大橋頭",661
2024-03-31 08:00:00,"松山",817
2024-03-31 09:00:00,"中山",2170
2024-03-31 09:00:00,"北投",1403
2024-03-31 09:00:00,"北門",936
2024-03-31 09:00:00,"古亭",1924
2024-03-31 09:00:00,"士林",2209
2024-03-31 09:00:00,"大橋頭",870
2024-03-31 09:00:00,"松山",1063
2024-03-31 10:00:00,"中山",3447
2024-03-31 10:00:00,"北投",1672
2024-03-31 10:00:00,"北門",1205
2024-03-31 10:00:00,"古亭",1957
2024-03-31 10:00:00,"士林",2541
2024-03-31 10:00:00,"大橋頭",1019
2024-03-31 10:00:00,"松山",1308
2024-03-31 11:00:00,"中山",5408
2024-03-31 11:00:00,"北投",1924
2024-03-31 11:00:00,"北門",1529
2024-03-31 11:00:00,"古亭",2424
2024-03-31 11:00:00,"士林",3003
2024-03-31 11:00:00,"大橋頭",1325
2024-03-31 11:00:00,"松山",1642
2024-03-31 12:00:00,"中山",5724
2024-03-31 12:00:00,"北投",1941
2024-03-31 12:00:00,"北門",1500
2024-03-31 12:00:00,"古亭",3039
2024-03-31 12:00:00,"士林",3298
2024-03-31 12:00:00,"大橋頭",1341
2024-03-31 12:00:00,"松山",1773
2024-03-31 13:00:00,"中山",6810
2024-03-31 13:00:00,"北投",2093
2024-03-31 13:00:00,"北門",1847
2024-03-31 13:00:00,"古亭",3099
2024-03-31 13:00:00,"士林",3195
2024-03-31 13:00:00,"大橋頭",1404
2024-03-31 13:00:00,"松山",1886
2024-03-31 14:00:00,"中山",7724
2024-03-31 14:00:00,"北投",1923
2024-03-31 14:00:00,"北門",1861
2024-03-31 14:00:00,"古亭",3017
2024-03-31 14:00:00,"士林",3257
2024-03-31 14:00:00,"大橋頭",1339
2024-03-31 14:00:00,"松山",1818
2024-03-31 15:00:00,"中山",8049
2024-03-31 15:00:00,"北投",1842
2024-03-31 15:00:00,"北門",1815
2024-03-31 15:00:00,"古亭",2818
2024-03-31 15:00:00,"士林",3239
2024-03-31 15:00:00,"大橋頭",1442
2024-03-31 15:00:00,"松山",1806
2024-03-31 16:00:00,"中山",8832
2024-03-31 16:00:00,"北投",1790
2024-03-31 16:00:00,"北門",2059
2024-03-31 16:00:00,"古亭",3063
2024-03-31 16:00:00,"士林",3317
2024-03-31 16:00:00,"大橋頭",1363
2024-03-31 16:00:00,"松山",2414
2024-03-31 17:00:00,"中山",8954
2024-03-31 17:00:00,"北投",2009
2024-03-31 17:00:00,"北門",1939
2024-03-31 17:00:00,"古亭",3407
2024-03-31 17:00:00,"士林",3616
2024-03-31 17:00:00,"大橋頭",1493
2024-03-31 17:00:00,"松山",2547
2024-03-31 18:00:00,"中山",7273
2024-03-31 18:00:00,"北投",1707
2024-03-31 18:00:00,"北門",1670
2024-03-31 18:00:00,"古亭",2949
2024-03-31 18:00:00,"士林",2894
2024-03-31 18:00:00,"大橋頭",1428
2024-03-31 18:00:00,"松山",2393
2024-03-31 19:00:00,"中山",5714
2024-03-31 19:00:00,"北投",1337
2024-03-31 19:00:00,"北門",1265
2024-03-31 19:00:00,"古亭",2095
2024-03-31 19:00:00,"士林",2060
2024-03-31 19:00:00,"大橋頭",1100
2024-03-31 19:00:00,"松山",2079
2024-03-31 20:00:00,"中山",5043
2024-03-31 20:00:00,"北投",1166
2024-03-31 20:00:00,"北門",999
2024-03-31 20:00:00,"古亭",1863
2024-03-31 20:00:00,"士林",1731
2024-03-31 20:00:00,"大橋頭",951
2024-03-31 20:00:00,"松山",1977
2024-03-31 21:00:00,"中山",4489
2024-03-31 21:00:00,"北投",1097
2024-03-31 21:00:00,"北門",856
2024-03-31 21:00:00,"古亭",1794
2024-03-31 21:00:00,"士林",1457
2024-03-31 21:00:00,"大橋頭",977
2024-03-31 21:00:00,"松山",1742
2024-03-31 22:00:00,"中山",3075
2024-03-31 22:00:00,"北投",820
2024-03-31 22:00:00,"北門",646
2024-03-31 22:00:00,"古亭",1109
2024-03-31 22:00:00,"士林",1003
2024-03-31 22:00:00,"大橋頭",756
2024-03-31 22:00:00,"松山",1315
2024-03-31 23:00:00,"中山",1059
2024-03-31 23:00:00,"北投",420
2024-03-31 23:00:00,"北門",284
2024-03-31 23:00:00,"古亭",554
2024-03-31 23:00:00,"士林",493
2024-03-31 23:00:00,"大橋頭",360
2024-03-31 23:00:00,"松山",663
